# Converted file from inputfile Messung_12.CHN
# MCA number or Detector number: 1
# Segment number (set to 1 in UMCBI): 1
# ASCII seconds of start time: 13873
# Real Time (s): 330.000
# Live Time (s) : 328.820
# Start Date (DDMMMYY): 11JAN00
# Start time (HHMM): 0006
# Channel offset of data: 0
# Number of channels (length of data): 1024

# Data: 

0 	 0
1 	 0
2 	 0
3 	 0
4 	 0
5 	 0
6 	 0
7 	 0
8 	 1
9 	 3
10 	 11
11 	 18
12 	 23
13 	 20
14 	 23
15 	 29
16 	 20
17 	 20
18 	 34
19 	 34
20 	 36
21 	 32
22 	 33
23 	 33
24 	 26
25 	 34
26 	 44
27 	 29
28 	 24
29 	 31
30 	 43
31 	 39
32 	 36
33 	 50
34 	 36
35 	 29
36 	 30
37 	 50
38 	 43
39 	 51
40 	 63
41 	 50
42 	 54
43 	 47
44 	 56
45 	 50
46 	 66
47 	 64
48 	 59
49 	 58
50 	 73
51 	 53
52 	 68
53 	 53
54 	 73
55 	 63
56 	 80
57 	 72
58 	 73
59 	 75
60 	 66
61 	 62
62 	 71
63 	 76
64 	 64
65 	 76
66 	 82
67 	 70
68 	 71
69 	 73
70 	 85
71 	 83
72 	 87
73 	 76
74 	 67
75 	 78
76 	 83
77 	 72
78 	 71
79 	 60
80 	 81
81 	 67
82 	 73
83 	 81
84 	 70
85 	 75
86 	 69
87 	 72
88 	 71
89 	 62
90 	 77
91 	 68
92 	 67
93 	 75
94 	 63
95 	 60
96 	 64
97 	 66
98 	 62
99 	 70
100 	 69
101 	 59
102 	 53
103 	 64
104 	 63
105 	 39
106 	 68
107 	 51
108 	 57
109 	 46
110 	 48
111 	 47
112 	 63
113 	 44
114 	 53
115 	 50
116 	 50
117 	 40
118 	 50
119 	 42
120 	 36
121 	 47
122 	 44
123 	 41
124 	 42
125 	 45
126 	 37
127 	 36
128 	 46
129 	 54
130 	 41
131 	 47
132 	 48
133 	 36
134 	 33
135 	 34
136 	 38
137 	 44
138 	 36
139 	 37
140 	 40
141 	 43
142 	 44
143 	 35
144 	 46
145 	 32
146 	 37
147 	 49
148 	 32
149 	 32
150 	 46
151 	 56
152 	 44
153 	 34
154 	 39
155 	 40
156 	 45
157 	 30
158 	 50
159 	 27
160 	 29
161 	 39
162 	 30
163 	 22
164 	 32
165 	 43
166 	 31
167 	 39
168 	 35
169 	 28
170 	 36
171 	 38
172 	 32
173 	 35
174 	 43
175 	 33
176 	 23
177 	 32
178 	 42
179 	 41
180 	 25
181 	 44
182 	 38
183 	 41
184 	 33
185 	 45
186 	 37
187 	 28
188 	 29
189 	 35
190 	 25
191 	 29
192 	 27
193 	 19
194 	 29
195 	 22
196 	 26
197 	 27
198 	 22
199 	 24
200 	 26
201 	 24
202 	 12
203 	 23
204 	 18
205 	 26
206 	 21
207 	 18
208 	 18
209 	 23
210 	 21
211 	 27
212 	 15
213 	 14
214 	 17
215 	 22
216 	 14
217 	 15
218 	 11
219 	 14
220 	 26
221 	 20
222 	 21
223 	 11
224 	 23
225 	 18
226 	 13
227 	 15
228 	 13
229 	 14
230 	 17
231 	 12
232 	 10
233 	 14
234 	 15
235 	 18
236 	 19
237 	 11
238 	 12
239 	 18
240 	 8
241 	 11
242 	 15
243 	 15
244 	 18
245 	 12
246 	 16
247 	 17
248 	 18
249 	 15
250 	 20
251 	 20
252 	 24
253 	 21
254 	 13
255 	 18
256 	 21
257 	 31
258 	 22
259 	 29
260 	 32
261 	 48
262 	 47
263 	 63
264 	 61
265 	 68
266 	 74
267 	 98
268 	 89
269 	 119
270 	 118
271 	 121
272 	 149
273 	 134
274 	 147
275 	 155
276 	 143
277 	 165
278 	 179
279 	 155
280 	 179
281 	 164
282 	 161
283 	 159
284 	 143
285 	 138
286 	 108
287 	 116
288 	 99
289 	 82
290 	 76
291 	 48
292 	 67
293 	 40
294 	 35
295 	 32
296 	 23
297 	 34
298 	 20
299 	 23
300 	 8
301 	 15
302 	 16
303 	 3
304 	 3
305 	 2
306 	 1
307 	 3
308 	 1
309 	 5
310 	 5
311 	 4
312 	 2
313 	 2
314 	 0
315 	 6
316 	 3
317 	 1
318 	 3
319 	 3
320 	 0
321 	 7
322 	 3
323 	 3
324 	 7
325 	 3
326 	 4
327 	 7
