Record Length,2.500000e+03,,   0.048400000000, -10.20000,
Sample Interval,2.000000e-05,,   0.048420000000, -10.20000,
Trigger Point,-2.420000000000e+03,,   0.048440000000, -10.20000,
,,,   0.048460000000, -10.20000,
,,,   0.048480000000, -10.20000,
,,,   0.048500000000, -10.20000,
Source,CH2,,   0.048520000000, -10.40000,
Vertical Units,V,,   0.048540000000, -10.40000,
Vertical Scale,5.000000e+00,,   0.048560000000, -10.40000,
Vertical Offset,-4.000000e-01,,   0.048580000000, -10.40000,
Horizontal Units,s,,   0.048600000000, -10.40000,
Horizontal Scale,5.000000e-03,,   0.048620000000, -10.40000,
Pt Fmt,Y,,   0.048640000000, -10.40000,
Yzero,0.000000e+00,,   0.048660000000, -10.60000,
Probe Atten,1.000000e+00,,   0.048680000000, -10.40000,
Model Number,TDS1001B,,   0.048700000000, -10.40000,
Serial Number,C059819,,   0.048720000000, -10.40000,
Firmware Version,FV:v22.01,,   0.048740000000, -10.40000,
,,,0.048760000000, -10.40000,
,,,0.048780000000, -10.40000,
,,,0.048800000000, -10.40000,
,,,0.048820000000, -10.40000,
,,,0.048840000000, -10.60000,
,,,0.048860000000, -10.40000,
,,,0.048880000000, -10.60000,
,,,0.048900000000, -10.60000,
,,,0.048920000000, -10.40000,
,,,0.048940000000, -10.60000,
,,,0.048960000000, -10.60000,
,,,0.048980000000, -10.40000,
,,,0.049000000000, -10.40000,
,,,0.049020000000, -10.60000,
,,,0.049040000000, -10.60000,
,,,0.049060000000, -10.60000,
,,,0.049080000000, -10.60000,
,,,0.049100000000, -10.40000,
,,,0.049120000000, -10.60000,
,,,0.049140000000, -10.60000,
,,,0.049160000000, -10.60000,
,,,0.049180000000, -10.60000,
,,,0.049200000000, -10.60000,
,,,0.049220000000, -10.60000,
,,,0.049240000000, -10.60000,
,,,0.049260000000, -10.60000,
,,,0.049280000000, -10.60000,
,,,0.049300000000, -10.60000,
,,,0.049320000000, -10.60000,
,,,0.049340000000, -10.60000,
,,,0.049360000000, -10.60000,
,,,0.049380000000, -10.60000,
,,,0.049400000000, -10.60000,
,,,0.049420000000, -10.60000,
,,,0.049440000000, -10.60000,
,,,0.049460000000, -10.60000,
,,,0.049480000000, -10.60000,
,,,0.049500000000, -10.60000,
,,,0.049520000000, -10.60000,
,,,0.049540000000, -10.60000,
,,,0.049560000000, -10.60000,
,,,0.049580000000, -10.60000,
,,,0.049600000000, -10.60000,
,,,0.049620000000, -10.60000,
,,,0.049640000000, -10.60000,
,,,0.049660000000, -10.60000,
,,,0.049680000000, -10.60000,
,,,0.049700000000, -10.60000,
,,,0.049720000000, -10.60000,
,,,0.049740000000, -10.60000,
,,,0.049760000000, -10.60000,
,,,0.049780000000, -10.60000,
,,,0.049800000000, -10.60000,
,,,0.049820000000, -10.60000,
,,,0.049840000000, -10.60000,
,,,0.049860000000, -10.60000,
,,,0.049880000000, -10.60000,
,,,0.049900000000, -10.60000,
,,,0.049920000000, -10.60000,
,,,0.049940000000, -10.60000,
,,,0.049960000000, -10.60000,
,,,0.049980000000, -10.60000,
,,,0.050000000000, -10.60000,
,,,0.050020000000, -10.60000,
,,,0.050040000000, -10.60000,
,,,0.050060000000, -10.60000,
,,,0.050080000000, -10.60000,
,,,0.050100000000, -10.60000,
,,,0.050120000000, -10.60000,
,,,0.050140000000, -10.60000,
,,,0.050160000000, -10.60000,
,,,0.050180000000, -10.60000,
,,,0.050200000000, -10.60000,
,,,0.050220000000, -10.80000,
,,,0.050240000000, -10.60000,
,,,0.050260000000, -10.60000,
,,,0.050280000000, -10.60000,
,,,0.050300000000, -10.60000,
,,,0.050320000000, -10.60000,
,,,0.050340000000, -10.60000,
,,,0.050360000000, -10.60000,
,,,0.050380000000, -10.60000,
,,,0.050400000000, -10.60000,
,,,0.050420000000, -10.60000,
,,,0.050440000000, -10.60000,
,,,0.050460000000, -10.60000,
,,,0.050480000000, -10.80000,
,,,0.050500000000, -10.60000,
,,,0.050520000000, -10.60000,
,,,0.050540000000, -10.60000,
,,,0.050560000000, -10.60000,
,,,0.050580000000, -10.60000,
,,,0.050600000000, -10.60000,
,,,0.050620000000, -10.60000,
,,,0.050640000000, -10.60000,
,,,0.050660000000, -10.60000,
,,,0.050680000000, -10.60000,
,,,0.050700000000, -10.80000,
,,,0.050720000000, -10.60000,
,,,0.050740000000, -10.60000,
,,,0.050760000000, -10.60000,
,,,0.050780000000, -10.60000,
,,,0.050800000000, -10.60000,
,,,0.050820000000, -10.60000,
,,,0.050840000000, -10.60000,
,,,0.050860000000, -10.60000,
,,,0.050880000000, -10.60000,
,,,0.050900000000, -10.60000,
,,,0.050920000000, -10.60000,
,,,0.050940000000, -10.60000,
,,,0.050960000000, -10.60000,
,,,0.050980000000, -10.60000,
,,,0.051000000000, -10.60000,
,,,0.051020000000, -10.60000,
,,,0.051040000000, -10.60000,
,,,0.051060000000, -10.60000,
,,,0.051080000000, -10.60000,
,,,0.051100000000, -10.60000,
,,,0.051120000000, -10.60000,
,,,0.051140000000, -10.60000,
,,,0.051160000000, -10.60000,
