# Converted file from inputfile Messung_1.CHN
# MCA number or Detector number: 1
# Segment number (set to 1 in UMCBI): 1
# ASCII seconds of start time: 13108
# Real Time (s): 120.000
# Live Time (s) : 119.660
# Start Date (DDMMMYY): 10JAN00
# Start time (HHMM): 2104
# Channel offset of data: 0
# Number of channels (length of data): 1024

# Data: 

0 	 0
1 	 0
2 	 1
3 	 0
4 	 0
5 	 0
6 	 0
7 	 0
8 	 7
9 	 18
10 	 42
11 	 88
12 	 93
13 	 93
14 	 113
15 	 100
16 	 121
17 	 97
18 	 121
19 	 111
20 	 102
21 	 127
22 	 133
23 	 136
24 	 141
25 	 139
26 	 135
27 	 104
28 	 137
29 	 114
30 	 131
31 	 128
32 	 123
33 	 141
34 	 135
35 	 149
36 	 153
37 	 163
38 	 132
39 	 150
40 	 165
41 	 133
42 	 162
43 	 132
44 	 148
45 	 133
46 	 165
47 	 190
48 	 138
49 	 157
50 	 161
51 	 156
52 	 160
53 	 162
54 	 161
55 	 155
56 	 153
57 	 155
58 	 186
59 	 146
60 	 160
61 	 179
62 	 172
63 	 154
64 	 155
65 	 162
66 	 166
67 	 197
68 	 161
69 	 200
70 	 183
71 	 189
72 	 186
73 	 194
74 	 198
75 	 206
76 	 188
77 	 191
78 	 215
79 	 210
80 	 214
81 	 218
82 	 215
83 	 212
84 	 210
85 	 202
86 	 200
87 	 214
88 	 237
89 	 196
90 	 205
91 	 201
92 	 195
93 	 222
94 	 202
95 	 206
96 	 164
97 	 201
98 	 178
99 	 176
100 	 167
101 	 189
102 	 173
103 	 176
104 	 179
105 	 190
106 	 205
107 	 175
108 	 173
109 	 177
110 	 191
111 	 167
112 	 176
113 	 165
114 	 172
115 	 187
116 	 144
117 	 183
118 	 188
119 	 161
120 	 151
121 	 165
122 	 149
123 	 166
124 	 170
125 	 163
126 	 140
127 	 191
128 	 171
129 	 162
130 	 154
131 	 164
132 	 162
133 	 157
134 	 154
135 	 153
136 	 165
137 	 156
138 	 164
139 	 159
140 	 176
141 	 163
142 	 168
143 	 162
144 	 177
145 	 145
146 	 176
147 	 154
148 	 167
149 	 147
150 	 144
151 	 177
152 	 144
153 	 168
154 	 164
155 	 158
156 	 151
157 	 153
158 	 160
159 	 176
160 	 168
161 	 164
162 	 171
163 	 161
164 	 186
165 	 163
166 	 150
167 	 174
168 	 161
169 	 181
170 	 151
171 	 166
172 	 194
173 	 184
174 	 172
175 	 176
176 	 191
177 	 203
178 	 193
179 	 173
180 	 162
181 	 166
182 	 151
183 	 190
184 	 187
185 	 185
186 	 178
187 	 159
188 	 175
189 	 157
190 	 182
191 	 179
192 	 149
193 	 157
194 	 138
195 	 153
196 	 137
197 	 126
198 	 133
199 	 118
200 	 104
201 	 111
202 	 86
203 	 105
204 	 90
205 	 80
206 	 82
207 	 99
208 	 102
209 	 66
210 	 61
211 	 80
212 	 74
213 	 68
214 	 66
215 	 74
216 	 55
217 	 55
218 	 57
219 	 51
220 	 60
221 	 61
222 	 61
223 	 51
224 	 53
225 	 47
226 	 65
227 	 56
228 	 58
229 	 50
230 	 63
231 	 47
232 	 47
233 	 67
234 	 57
235 	 45
236 	 61
237 	 55
238 	 45
239 	 41
240 	 58
241 	 50
242 	 67
243 	 53
244 	 65
245 	 66
246 	 56
247 	 71
248 	 57
249 	 55
250 	 51
251 	 81
252 	 71
253 	 72
254 	 69
255 	 88
256 	 89
257 	 117
258 	 116
259 	 133
260 	 173
261 	 192
262 	 191
263 	 241
264 	 305
265 	 339
266 	 430
267 	 528
268 	 592
269 	 620
270 	 713
271 	 773
272 	 832
273 	 994
274 	 972
275 	 1095
276 	 1100
277 	 1140
278 	 1277
279 	 1273
280 	 1283
281 	 1249
282 	 1251
283 	 1116
284 	 1143
285 	 1131
286 	 970
287 	 920
288 	 862
289 	 777
290 	 650
291 	 564
292 	 510
293 	 413
294 	 354
295 	 346
296 	 244
297 	 201
298 	 166
299 	 122
300 	 82
301 	 65
302 	 47
303 	 39
304 	 29
305 	 21
306 	 12
307 	 15
308 	 3
309 	 3
310 	 6
311 	 5
312 	 0
313 	 2
314 	 1
315 	 3
316 	 1
317 	 2
318 	 2
319 	 7
320 	 1
321 	 0
322 	 0
323 	 1
324 	 0
325 	 0
