x-axis,1,2,3
second,Volt,Volt,Volt
-31.70000E-03,-94.47236E-03,+10.65326642E+00,+16.85930E-03
-31.65000E-03,-94.47236E-03,+10.65326642E+00,+15.30151E-03
-31.60000E-03,-92.46231E-03,+10.43969857E+00,+14.89950E-03
-31.55000E-03,-91.45729E-03,+10.25125636E+00,+16.25628E-03
-31.50000E-03,-88.44221E-03,+10.25125636E+00,+16.85930E-03
-31.45000E-03,-87.43718E-03,+10.05025133E+00,+15.25126E-03
-31.40000E-03,-86.43216E-03,+9.83668349E+00,+16.45729E-03
-31.35000E-03,-85.42713E-03,+9.74874379E+00,+16.65829E-03
-31.30000E-03,-84.29648E-03,+9.64824128E+00,+14.87437E-03
-31.25000E-03,-80.40201E-03,+9.44723625E+00,+15.82915E-03
-31.20000E-03,-76.38191E-03,+9.24623123E+00,+16.45729E-03
-31.15000E-03,-76.38191E-03,+8.93216087E+00,+17.26131E-03
-31.10000E-03,-76.25628E-03,+8.84422117E+00,+15.67839E-03
-31.05000E-03,-72.36181E-03,+8.53015082E+00,+17.63819E-03
-31.00000E-03,-72.23618E-03,+8.42964831E+00,+17.66332E-03
-30.95000E-03,-68.34171E-03,+8.24120609E+00,+15.25126E-03
-30.90000E-03,-66.20603E-03,+7.83919604E+00,+16.85930E-03
-30.85000E-03,-63.19095E-03,+7.63819101E+00,+16.85930E-03
-30.80000E-03,-60.17588E-03,+7.62562820E+00,+15.30151E-03
-30.75000E-03,-59.29648E-03,+7.23618096E+00,+16.68342E-03
-30.70000E-03,-56.28141E-03,+7.02261312E+00,+17.28643E-03
-30.65000E-03,-54.27136E-03,+6.83417091E+00,+17.08543E-03
-30.60000E-03,-52.26131E-03,+6.63316588E+00,+17.28643E-03
-30.55000E-03,-48.24121E-03,+6.31909553E+00,+16.03015E-03
-30.50000E-03,-44.22111E-03,+6.03015080E+00,+16.45729E-03
-30.45000E-03,-44.22111E-03,+5.82914577E+00,+16.70854E-03
-30.40000E-03,-42.08543E-03,+5.42713572E+00,+16.08040E-03
-30.35000E-03,-38.19095E-03,+5.11306537E+00,+15.90452E-03
-30.30000E-03,-34.17085E-03,+4.82412064E+00,+16.48241E-03
-30.25000E-03,-33.04020E-03,+4.71105531E+00,+16.83417E-03
-30.20000E-03,-32.03518E-03,+4.42211059E+00,+14.89950E-03
-30.15000E-03,-26.13065E-03,+4.22110556E+00,+17.06030E-03
-30.10000E-03,-24.12060E-03,+3.81909551E+00,+17.66332E-03
-30.05000E-03,-21.10553E-03,+3.61809048E+00,+16.45729E-03
-30.00000E-03,-19.97487E-03,+3.21608043E+00,+15.70352E-03
-29.95000E-03,-16.08040E-03,+3.10301510E+00,+16.03015E-03
-29.90000E-03,-12.06030E-03,+2.81407037E+00,+17.28643E-03
-29.85000E-03,-8.91960E-03,+2.41206032E+00,+16.48241E-03
-29.80000E-03,-6.03015E-03,+2.21105529E+00,+18.44221E-03
-29.75000E-03,-4.89950E-03,+1.80904524E+00,+15.42714E-03
-29.70000E-03,-1.88442E-03,+1.60804021E+00,+17.26131E-03
-29.65000E-03,+2.01005E-03,+1.50753770E+00,+16.88442E-03
-29.60000E-03,+4.02010E-03,+1.00502513E+00,+17.28643E-03
-29.55000E-03,+7.03518E-03,+804.02011E-03,+17.06030E-03
-29.50000E-03,+10.05025E-03,+402.01005E-03,+17.26131E-03
-29.45000E-03,+14.07035E-03,+301.50754E-03,+16.28141E-03
-29.40000E-03,+15.95477E-03,+0.0E+00,+17.23618E-03
-29.35000E-03,+18.96985E-03,-201.00503E-03,+17.31156E-03
-29.30000E-03,+22.11055E-03,-603.01508E-03,+15.30151E-03
-29.25000E-03,+25.00000E-03,-804.02011E-03,+16.28141E-03
-29.20000E-03,+28.14070E-03,-1.19346735E+00,+16.88442E-03
-29.15000E-03,+30.15075E-03,-1.60804021E+00,+16.25628E-03
-29.10000E-03,+32.16080E-03,-1.60804021E+00,+17.66332E-03
-29.05000E-03,+34.17085E-03,-2.01005027E+00,+16.65829E-03
-29.00000E-03,+40.07538E-03,-2.21105529E+00,+17.26131E-03
-28.95000E-03,+40.20100E-03,-2.51256283E+00,+17.26131E-03
-28.90000E-03,+44.22111E-03,-2.61306535E+00,+16.08040E-03
-28.85000E-03,+47.23618E-03,-2.91457289E+00,+16.25628E-03
-28.80000E-03,+50.12563E-03,-3.21608043E+00,+17.23618E-03
-28.75000E-03,+50.25126E-03,-3.51758797E+00,+16.43216E-03
-28.70000E-03,+54.27136E-03,-3.80653269E+00,+16.08040E-03
-28.65000E-03,+57.28643E-03,-3.91959802E+00,+16.08040E-03
-28.60000E-03,+60.30151E-03,-4.22110556E+00,+16.08040E-03
-28.55000E-03,+61.18090E-03,-4.52261310E+00,+16.68342E-03
-28.50000E-03,+62.31156E-03,-4.62311561E+00,+15.27638E-03
-28.45000E-03,+66.33166E-03,-5.02512567E+00,+16.08040E-03
-28.40000E-03,+66.33166E-03,-5.02512567E+00,+17.66332E-03
-28.35000E-03,+70.35176E-03,-5.22613069E+00,+15.67839E-03
-28.30000E-03,+72.23618E-03,-5.61557793E+00,+16.05528E-03
-28.25000E-03,+74.24623E-03,-5.72864326E+00,+16.68342E-03
-28.20000E-03,+74.37186E-03,-6.01758799E+00,+15.30151E-03
-28.15000E-03,+76.38191E-03,-6.11809050E+00,+16.48241E-03
-28.10000E-03,+80.27638E-03,-6.23115583E+00,+15.67839E-03
-28.05000E-03,+79.39698E-03,-6.23115583E+00,+15.67839E-03
-28.00000E-03,+82.41206E-03,-6.62060307E+00,+17.23618E-03
-27.95000E-03,+83.29146E-03,-6.72110558E+00,+15.67839E-03
-27.90000E-03,+84.42211E-03,-6.83417091E+00,+16.45729E-03
-27.85000E-03,+86.43216E-03,-7.03517593E+00,+15.45226E-03
-27.80000E-03,+88.44221E-03,-7.03517593E+00,+16.85930E-03
-27.75000E-03,+88.44221E-03,-7.23618096E+00,+16.45729E-03
-27.70000E-03,+90.32663E-03,-7.23618096E+00,+16.08040E-03
-27.65000E-03,+90.45226E-03,-7.32412066E+00,+15.25126E-03
-27.60000E-03,+92.46231E-03,-7.63819101E+00,+17.66332E-03
-27.55000E-03,+93.46734E-03,-7.63819101E+00,+15.45226E-03
-27.50000E-03,+94.34673E-03,-7.63819101E+00,+15.27638E-03
-27.45000E-03,+93.46734E-03,-7.72613071E+00,+16.43216E-03
-27.40000E-03,+94.47236E-03,-7.63819101E+00,+17.63819E-03
-27.35000E-03,+94.47236E-03,-7.83919604E+00,+15.85427E-03
-27.30000E-03,+94.47236E-03,-8.22864328E+00,+15.65327E-03
-27.25000E-03,+97.48744E-03,-8.04020107E+00,+15.87940E-03
-27.20000E-03,+98.36683E-03,-8.04020107E+00,+15.67839E-03
-27.15000E-03,+97.48744E-03,-8.04020107E+00,+16.05528E-03
-27.10000E-03,+96.48241E-03,-8.24120609E+00,+15.67839E-03
-27.05000E-03,+98.49246E-03,-8.14070358E+00,+15.22613E-03
-27.00000E-03,+98.49246E-03,-8.22864328E+00,+15.27638E-03
-26.95000E-03,+99.49749E-03,-8.14070358E+00,+15.87940E-03
-26.90000E-03,+98.49246E-03,-8.04020107E+00,+14.87437E-03
-26.85000E-03,+97.48744E-03,-8.12814077E+00,+16.05528E-03
-26.80000E-03,+96.48241E-03,-8.02763825E+00,+15.27638E-03
-26.75000E-03,+95.35176E-03,-8.04020107E+00,+15.27638E-03
-26.70000E-03,+96.48241E-03,-8.04020107E+00,+14.07035E-03
-26.65000E-03,+94.47236E-03,-7.93969855E+00,+14.87437E-03
-26.60000E-03,+94.47236E-03,-7.83919604E+00,+15.65327E-03
-26.55000E-03,+94.34673E-03,-7.83919604E+00,+14.87437E-03
-26.50000E-03,+92.46231E-03,-7.43718599E+00,+15.22613E-03
-26.45000E-03,+91.45729E-03,-7.63819101E+00,+14.87437E-03
-26.40000E-03,+92.33668E-03,-7.62562820E+00,+16.45729E-03
-26.35000E-03,+91.33166E-03,-7.33668347E+00,+17.31156E-03
-26.30000E-03,+88.44221E-03,-7.23618096E+00,+15.25126E-03
-26.25000E-03,+87.43718E-03,-7.03517593E+00,+15.27638E-03
-26.20000E-03,+86.43216E-03,-7.03517593E+00,+15.27638E-03
-26.15000E-03,+85.42713E-03,-6.92211061E+00,+14.47236E-03
-26.10000E-03,+82.41206E-03,-6.63316588E+00,+15.25126E-03
-26.05000E-03,+81.40703E-03,-6.62060307E+00,+15.07538E-03
-26.00000E-03,+78.39196E-03,-6.43216085E+00,+16.45729E-03
-25.95000E-03,+76.38191E-03,-6.23115583E+00,+15.05025E-03
-25.90000E-03,+74.37186E-03,-6.03015080E+00,+12.08543E-03
-25.85000E-03,+72.36181E-03,-5.82914577E+00,+14.24623E-03
-25.80000E-03,+72.23618E-03,-5.61557793E+00,+15.25126E-03
-25.75000E-03,+70.35176E-03,-5.31407039E+00,+14.44724E-03
-25.70000E-03,+66.33166E-03,-5.02512567E+00,+15.67839E-03
-25.65000E-03,+65.20100E-03,-4.91206034E+00,+15.27638E-03
-25.60000E-03,+62.18593E-03,-4.62311561E+00,+13.69347E-03
-25.55000E-03,+59.29648E-03,-4.30904526E+00,+13.89447E-03
-25.50000E-03,+54.27136E-03,-4.22110556E+00,+13.26633E-03
-25.45000E-03,+54.27136E-03,-3.90703521E+00,+15.30151E-03
-25.40000E-03,+50.12563E-03,-3.61809048E+00,+14.47236E-03
-25.35000E-03,+48.24121E-03,-3.31658294E+00,+13.29146E-03
-25.30000E-03,+44.22111E-03,-3.20351761E+00,+15.62814E-03
-25.25000E-03,+41.08040E-03,-2.81407037E+00,+13.66834E-03
-25.20000E-03,+40.20100E-03,-2.60050253E+00,+14.04523E-03
-25.15000E-03,+35.17588E-03,-2.21105529E+00,+14.27136E-03
-25.10000E-03,+32.16080E-03,-1.80904524E+00,+14.47236E-03
-25.05000E-03,+28.14070E-03,-1.69597991E+00,+14.02010E-03
-25.00000E-03,+28.14070E-03,-1.20603016E+00,+12.86432E-03
-24.95000E-03,+24.12060E-03,-1.00502513E+00,+11.98492E-03
-24.90000E-03,+21.98492E-03,-603.01508E-03,+15.25126E-03
-24.85000E-03,+18.09045E-03,-301.50754E-03,+14.29648E-03
-24.80000E-03,+14.07035E-03,-188.44221E-03,+14.04523E-03
-24.75000E-03,+12.06030E-03,+301.50754E-03,+13.84422E-03
-24.70000E-03,+8.04020E-03,+603.01508E-03,+14.07035E-03
-24.65000E-03,+4.02010E-03,+904.52262E-03,+14.24623E-03
-24.60000E-03,+2.01005E-03,+1.20603016E+00,+13.66834E-03
-24.55000E-03,-2.01005E-03,+1.60804021E+00,+14.42211E-03
-24.50000E-03,-5.90452E-03,+1.80904524E+00,+14.47236E-03
-24.45000E-03,-8.04020E-03,+2.09798997E+00,+13.84422E-03
-24.40000E-03,-11.93467E-03,+2.41206032E+00,+14.44724E-03
-24.35000E-03,-15.07538E-03,+2.71356786E+00,+14.67337E-03
-24.30000E-03,-18.09045E-03,+3.01507540E+00,+13.26633E-03
-24.25000E-03,-22.98995E-03,+3.21608043E+00,+14.64824E-03
-24.20000E-03,-22.11055E-03,+3.41708545E+00,+15.25126E-03
-24.15000E-03,-27.13568E-03,+3.91959802E+00,+15.47739E-03
-24.10000E-03,-28.14070E-03,+4.02010053E+00,+13.66834E-03
-24.05000E-03,-33.04020E-03,+4.62311561E+00,+15.05025E-03
-24.00000E-03,-36.18090E-03,+4.82412064E+00,+13.66834E-03
-23.95000E-03,-39.07035E-03,+5.22613069E+00,+14.87437E-03
-23.90000E-03,-42.21105E-03,+5.42713572E+00,+13.26633E-03
-23.85000E-03,-44.22111E-03,+5.82914577E+00,+15.07538E-03
-23.80000E-03,-48.24121E-03,+6.03015080E+00,+14.47236E-03
-23.75000E-03,-51.25628E-03,+6.23115583E+00,+14.22111E-03
-23.70000E-03,-54.27136E-03,+6.63316588E+00,+16.03015E-03
-23.65000E-03,-56.28141E-03,+6.83417091E+00,+13.84422E-03
-23.60000E-03,-60.30151E-03,+7.03517593E+00,+14.82412E-03
-23.55000E-03,-62.31156E-03,+7.33668347E+00,+13.84422E-03
-23.50000E-03,-66.33166E-03,+7.63819101E+00,+14.87437E-03
-23.45000E-03,-69.22110E-03,+7.93969855E+00,+15.67839E-03
-23.40000E-03,-72.36181E-03,+8.04020107E+00,+13.66834E-03
-23.35000E-03,-72.36181E-03,+8.32914579E+00,+14.64824E-03
-23.30000E-03,-74.37186E-03,+8.64321615E+00,+15.25126E-03
-23.25000E-03,-77.38693E-03,+8.84422117E+00,+14.67337E-03
-23.20000E-03,-80.40201E-03,+9.04522620E+00,+15.65327E-03
-23.15000E-03,-82.41206E-03,+9.24623123E+00,+14.47236E-03
-23.10000E-03,-84.42211E-03,+9.63567847E+00,+14.47236E-03
-23.05000E-03,-85.30151E-03,+9.64824128E+00,+14.87437E-03
-23.00000E-03,-88.44221E-03,+9.84924631E+00,+15.65327E-03
-22.95000E-03,-89.44724E-03,+9.94974882E+00,+15.47739E-03
-22.90000E-03,-92.46231E-03,+10.25125636E+00,+14.87437E-03
-22.85000E-03,-92.46231E-03,+10.25125636E+00,+14.44724E-03
-22.80000E-03,-94.34673E-03,+10.45226139E+00,+15.67839E-03
-22.75000E-03,-94.47236E-03,+10.54020109E+00,+15.62814E-03
-22.70000E-03,-96.35678E-03,+10.65326642E+00,+15.65327E-03
-22.65000E-03,-97.36181E-03,+10.74120611E+00,+15.70352E-03
-22.60000E-03,-98.49246E-03,+10.84170863E+00,+15.25126E-03
-22.55000E-03,-99.37186E-03,+10.94221114E+00,+14.27136E-03
-22.50000E-03,-98.49246E-03,+11.05527647E+00,+15.27638E-03
-22.45000E-03,-99.37186E-03,+11.05527647E+00,+17.06030E-03
-22.40000E-03,-98.49246E-03,+11.25628150E+00,+16.03015E-03
-22.35000E-03,-102.51256E-03,+11.25628150E+00,+18.39196E-03
-22.30000E-03,-102.38693E-03,+11.25628150E+00,+15.30151E-03
-22.25000E-03,-102.51256E-03,+11.35678401E+00,+14.82412E-03
-22.20000E-03,-102.51256E-03,+11.44472371E+00,+15.67839E-03
-22.15000E-03,-99.49749E-03,+11.25628150E+00,+15.47739E-03
-22.10000E-03,-100.50251E-03,+11.25628150E+00,+15.27638E-03
-22.05000E-03,-101.38191E-03,+11.15577898E+00,+15.70352E-03
-22.00000E-03,-100.50251E-03,+11.24371868E+00,+15.27638E-03
-21.95000E-03,-99.49749E-03,+11.05527647E+00,+17.48744E-03
-21.90000E-03,-98.49246E-03,+11.04271365E+00,+16.45729E-03
-21.85000E-03,-96.48241E-03,+10.94221114E+00,+16.05528E-03
-21.80000E-03,-96.35678E-03,+10.65326642E+00,+16.90955E-03
-21.75000E-03,-95.35176E-03,+10.74120611E+00,+17.08543E-03
-21.70000E-03,-92.46231E-03,+10.65326642E+00,+16.05528E-03
-21.65000E-03,-93.34171E-03,+10.45226139E+00,+16.25628E-03
-21.60000E-03,-92.46231E-03,+10.43969857E+00,+15.67839E-03
-21.55000E-03,-90.45226E-03,+10.25125636E+00,+15.67839E-03
-21.50000E-03,-90.45226E-03,+10.05025133E+00,+17.26131E-03
-21.45000E-03,-89.44724E-03,+10.05025133E+00,+16.28141E-03
-21.40000E-03,-86.43216E-03,+9.84924631E+00,+16.48241E-03
-21.35000E-03,-84.42211E-03,+9.64824128E+00,+16.25628E-03
-21.30000E-03,-84.29648E-03,+9.44723625E+00,+15.70352E-03
-21.25000E-03,-80.40201E-03,+9.24623123E+00,+16.25628E-03
-21.20000E-03,-78.39196E-03,+9.24623123E+00,+17.63819E-03
-21.15000E-03,-76.38191E-03,+9.04522620E+00,+16.45729E-03
-21.10000E-03,-76.25628E-03,+8.64321615E+00,+17.23618E-03
-21.05000E-03,-74.37186E-03,+8.53015082E+00,+17.71357E-03
-21.00000E-03,-70.35176E-03,+8.24120609E+00,+17.66332E-03
-20.95000E-03,-67.33668E-03,+8.14070358E+00,+16.65829E-03
-20.90000E-03,-64.32161E-03,+8.04020107E+00,+16.10553E-03
-20.85000E-03,-65.20100E-03,+7.72613071E+00,+16.25628E-03
-20.80000E-03,-62.31156E-03,+7.43718599E+00,+16.88442E-03
-20.75000E-03,-60.30151E-03,+7.23618096E+00,+16.08040E-03
-20.70000E-03,-56.28141E-03,+7.03517593E+00,+16.88442E-03
-20.65000E-03,-55.15075E-03,+6.63316588E+00,+16.43216E-03
-20.60000E-03,-52.13568E-03,+6.43216085E+00,+17.26131E-03
-20.55000E-03,-48.24121E-03,+6.31909553E+00,+17.68844E-03
-20.50000E-03,-48.11558E-03,+5.82914577E+00,+16.08040E-03
-20.45000E-03,-42.21105E-03,+5.61557793E+00,+17.08543E-03
-20.40000E-03,-42.08543E-03,+5.42713572E+00,+15.67839E-03
-20.35000E-03,-37.18593E-03,+5.11306537E+00,+17.03518E-03
-20.30000E-03,-36.18090E-03,+5.01256285E+00,+15.67839E-03
-20.25000E-03,-31.03015E-03,+4.62311561E+00,+16.83417E-03
-20.20000E-03,-30.02513E-03,+4.42211059E+00,+17.23618E-03
-20.15000E-03,-28.14070E-03,+4.22110556E+00,+17.08543E-03
-20.10000E-03,-24.12060E-03,+3.61809048E+00,+15.70352E-03
-20.05000E-03,-20.97990E-03,+3.51758797E+00,+17.06030E-03
-20.00000E-03,-18.09045E-03,+3.21608043E+00,+15.70352E-03
-19.95000E-03,-14.94975E-03,+3.01507540E+00,+17.46231E-03
-19.90000E-03,-12.06030E-03,+2.80150756E+00,+16.48241E-03
-19.85000E-03,-9.04523E-03,+2.41206032E+00,+16.53266E-03
-19.80000E-03,-7.91457E-03,+2.01005027E+00,+17.66332E-03
-19.75000E-03,-4.02010E-03,+2.01005027E+00,+16.48241E-03
-19.70000E-03,+0.0E+00,+1.79648243E+00,+17.28643E-03
-19.65000E-03,+2.01005E-03,+1.40703519E+00,+16.90955E-03
-19.60000E-03,+4.02010E-03,+1.00502513E+00,+16.85930E-03
-19.55000E-03,+7.03518E-03,+703.51759E-03,+17.11055E-03
-19.50000E-03,+10.05025E-03,+402.01005E-03,+17.28643E-03
-19.45000E-03,+14.07035E-03,+0.0E+00,+17.83920E-03
-19.40000E-03,+14.07035E-03,+0.0E+00,+16.10553E-03
-19.35000E-03,+20.10050E-03,-288.94473E-03,+16.10553E-03
-19.30000E-03,+22.11055E-03,-603.01508E-03,+18.09045E-03
-19.25000E-03,+24.12060E-03,-804.02011E-03,+16.43216E-03
-19.20000E-03,+26.13065E-03,-1.20603016E+00,+15.67839E-03
-19.15000E-03,+29.14573E-03,-1.50753770E+00,+16.93467E-03
-19.10000E-03,+32.16080E-03,-1.80904524E+00,+18.44221E-03
-19.05000E-03,+35.05025E-03,-1.90954775E+00,+17.08543E-03
-19.00000E-03,+38.19095E-03,-2.21105529E+00,+15.70352E-03
-18.95000E-03,+41.08040E-03,-2.50000002E+00,+17.66332E-03
-18.90000E-03,+44.22111E-03,-2.81407037E+00,+18.06533E-03
-18.85000E-03,+48.24121E-03,-3.01507540E+00,+17.48744E-03
-18.80000E-03,+48.24121E-03,-3.21608043E+00,+15.27638E-03
-18.75000E-03,+52.26131E-03,-3.50502515E+00,+17.88945E-03
-18.70000E-03,+52.26131E-03,-3.81909551E+00,+16.85930E-03
-18.65000E-03,+56.28141E-03,-4.02010053E+00,+16.48241E-03
-18.60000E-03,+58.29146E-03,-4.02010053E+00,+17.66332E-03
-18.55000E-03,+59.29648E-03,-4.42211059E+00,+17.46231E-03
-18.50000E-03,+62.31156E-03,-4.81155783E+00,+17.26131E-03
-18.45000E-03,+64.32161E-03,-4.92462315E+00,+19.94975E-03
-18.40000E-03,+70.35176E-03,-5.02512567E+00,+17.68844E-03
-18.35000E-03,+69.34673E-03,-5.42713572E+00,+16.68342E-03
-18.30000E-03,+72.23618E-03,-5.42713572E+00,+16.08040E-03
-18.25000E-03,+73.24121E-03,-5.72864326E+00,+16.48241E-03
-18.20000E-03,+76.38191E-03,-5.82914577E+00,+16.05528E-03
-18.15000E-03,+77.26131E-03,-6.03015080E+00,+16.28141E-03
-18.10000E-03,+78.39196E-03,-6.21859301E+00,+15.27638E-03
-18.05000E-03,+81.40703E-03,-6.43216085E+00,+17.11055E-03
-18.00000E-03,+82.41206E-03,-6.63316588E+00,+17.66332E-03
-17.95000E-03,+83.29146E-03,-6.63316588E+00,+16.65829E-03
-17.90000E-03,+86.43216E-03,-6.83417091E+00,+16.85930E-03
-17.85000E-03,+87.31156E-03,-7.03517593E+00,+15.25126E-03
-17.80000E-03,+90.32663E-03,-7.03517593E+00,+17.66332E-03
-17.75000E-03,+89.32161E-03,-7.23618096E+00,+16.08040E-03
-17.70000E-03,+92.33668E-03,-7.23618096E+00,+15.67839E-03
-17.65000E-03,+92.46231E-03,-7.43718599E+00,+16.48241E-03
-17.60000E-03,+94.34673E-03,-7.43718599E+00,+16.08040E-03
-17.55000E-03,+93.46734E-03,-7.72613071E+00,+15.27638E-03
-17.50000E-03,+94.34673E-03,-7.63819101E+00,+14.89950E-03
-17.45000E-03,+94.47236E-03,-7.73869353E+00,+16.93467E-03
-17.40000E-03,+94.47236E-03,-8.02763825E+00,+15.27638E-03
-17.35000E-03,+96.48241E-03,-7.83919604E+00,+16.85930E-03
-17.30000E-03,+96.48241E-03,-8.02763825E+00,+16.85930E-03
-17.25000E-03,+97.48744E-03,-7.93969855E+00,+16.28141E-03
-17.20000E-03,+98.49246E-03,-8.04020107E+00,+15.65327E-03
-17.15000E-03,+97.36181E-03,-8.12814077E+00,+15.67839E-03
-17.10000E-03,+100.37688E-03,-8.04020107E+00,+15.67839E-03
-17.05000E-03,+98.49246E-03,-8.04020107E+00,+16.65829E-03
-17.00000E-03,+98.49246E-03,-8.22864328E+00,+16.08040E-03
-16.95000E-03,+96.48241E-03,-8.22864328E+00,+16.08040E-03
-16.90000E-03,+96.48241E-03,-8.04020107E+00,+14.87437E-03
-16.85000E-03,+97.36181E-03,-8.14070358E+00,+15.25126E-03
-16.80000E-03,+98.36683E-03,-8.04020107E+00,+16.05528E-03
-16.75000E-03,+97.48744E-03,-7.92713574E+00,+15.47739E-03
-16.70000E-03,+96.48241E-03,-8.02763825E+00,+14.87437E-03
-16.65000E-03,+94.47236E-03,-7.93969855E+00,+15.85427E-03
-16.60000E-03,+96.35678E-03,-7.83919604E+00,+15.65327E-03
-16.55000E-03,+93.34171E-03,-7.83919604E+00,+15.30151E-03
-16.50000E-03,+92.46231E-03,-7.63819101E+00,+15.27638E-03
-16.45000E-03,+90.45226E-03,-7.63819101E+00,+16.28141E-03
-16.40000E-03,+90.45226E-03,-7.43718599E+00,+14.87437E-03
-16.35000E-03,+89.32161E-03,-7.33668347E+00,+15.05025E-03
-16.30000E-03,+88.44221E-03,-7.23618096E+00,+15.27638E-03
-16.25000E-03,+86.43216E-03,-7.23618096E+00,+15.10050E-03
-16.20000E-03,+86.43216E-03,-7.02261312E+00,+14.47236E-03
-16.15000E-03,+84.42211E-03,-6.83417091E+00,+15.67839E-03
-16.10000E-03,+84.42211E-03,-6.63316588E+00,+14.44724E-03
-16.05000E-03,+81.28141E-03,-6.52010055E+00,+14.89950E-03
-16.00000E-03,+80.27638E-03,-6.23115583E+00,+15.27638E-03
-15.95000E-03,+78.39196E-03,-6.23115583E+00,+15.07538E-03
-15.90000E-03,+76.38191E-03,-6.01758799E+00,+15.25126E-03
-15.85000E-03,+74.37186E-03,-5.71608045E+00,+14.87437E-03
-15.80000E-03,+72.36181E-03,-5.62814075E+00,+14.07035E-03
-15.75000E-03,+69.22110E-03,-5.32663321E+00,+14.82412E-03
-15.70000E-03,+66.33166E-03,-5.01256285E+00,+14.09548E-03
-15.65000E-03,+64.32161E-03,-4.91206034E+00,+15.27638E-03
-15.60000E-03,+62.18593E-03,-4.62311561E+00,+14.47236E-03
-15.55000E-03,+59.29648E-03,-4.52261310E+00,+14.24623E-03
-15.50000E-03,+56.15578E-03,-4.02010053E+00,+16.08040E-03
-15.45000E-03,+53.26633E-03,-3.81909551E+00,+14.84925E-03
-15.40000E-03,+52.26131E-03,-3.60552767E+00,+15.67839E-03
-15.35000E-03,+47.23618E-03,-3.30402013E+00,+13.44221E-03
-15.30000E-03,+46.10553E-03,-2.81407037E+00,+14.44724E-03
-15.25000E-03,+41.20603E-03,-2.71356786E+00,+16.65829E-03
-15.20000E-03,+38.19095E-03,-2.41206032E+00,+13.66834E-03
-15.15000E-03,+36.18090E-03,-2.21105529E+00,+14.87437E-03
-15.10000E-03,+32.16080E-03,-1.80904524E+00,+16.83417E-03
-15.05000E-03,+28.14070E-03,-1.40703519E+00,+14.82412E-03
-15.00000E-03,+26.13065E-03,-1.19346735E+00,+13.66834E-03
-14.95000E-03,+22.98995E-03,-904.52262E-03,+15.05025E-03
-14.90000E-03,+18.09045E-03,-590.45227E-03,+14.54774E-03
-14.85000E-03,+17.08543E-03,-402.01005E-03,+15.10050E-03
-14.80000E-03,+14.07035E-03,-188.44221E-03,+14.87437E-03
-14.75000E-03,+10.92965E-03,+402.01005E-03,+14.87437E-03
-14.70000E-03,+4.02010E-03,+603.01508E-03,+14.84925E-03
-14.65000E-03,+2.88945E-03,+904.52262E-03,+14.87437E-03
-14.60000E-03,+1.88442E-03,+1.20603016E+00,+15.27638E-03
-14.55000E-03,-2.88945E-03,+1.60804021E+00,+14.39698E-03
-14.50000E-03,-5.90452E-03,+1.80904524E+00,+14.87437E-03
-14.45000E-03,-6.03015E-03,+2.11055278E+00,+15.47739E-03
-14.40000E-03,-11.93467E-03,+2.41206032E+00,+15.27638E-03
-14.35000E-03,-15.07538E-03,+2.70100505E+00,+15.22613E-03
-14.30000E-03,-17.96482E-03,+3.20351761E+00,+14.44724E-03
-14.25000E-03,-23.11558E-03,+3.21608043E+00,+14.04523E-03
-14.20000E-03,-24.12060E-03,+3.61809048E+00,+14.07035E-03
-14.15000E-03,-27.01005E-03,+3.90703521E+00,+13.21608E-03
-14.10000E-03,-30.15075E-03,+4.22110556E+00,+16.03015E-03
-14.05000E-03,-33.16583E-03,+4.42211059E+00,+14.67337E-03
-14.00000E-03,-36.18090E-03,+4.81155783E+00,+15.62814E-03
-13.95000E-03,-41.20603E-03,+5.12562818E+00,+14.44724E-03
-13.90000E-03,-42.21105E-03,+5.42713572E+00,+14.07035E-03
-13.85000E-03,-46.10553E-03,+5.82914577E+00,+13.26633E-03
-13.80000E-03,-50.12563E-03,+6.03015080E+00,+13.69347E-03
-13.75000E-03,-53.26633E-03,+6.23115583E+00,+13.41709E-03
-13.70000E-03,-54.27136E-03,+6.63316588E+00,+15.65327E-03
-13.65000E-03,-59.17085E-03,+6.83417091E+00,+15.87940E-03
-13.60000E-03,-58.29146E-03,+7.23618096E+00,+15.25126E-03
-13.55000E-03,-62.31156E-03,+7.43718599E+00,+14.87437E-03
-13.50000E-03,-64.32161E-03,+7.83919604E+00,+13.66834E-03
-13.45000E-03,-69.34673E-03,+7.93969855E+00,+14.07035E-03
-13.40000E-03,-72.23618E-03,+8.24120609E+00,+14.84925E-03
-13.35000E-03,-71.35678E-03,+8.44221112E+00,+14.84925E-03
-13.30000E-03,-74.37186E-03,+8.44221112E+00,+14.47236E-03
-13.25000E-03,-79.39698E-03,+8.84422117E+00,+15.07538E-03
-13.20000E-03,-80.40201E-03,+9.04522620E+00,+14.09548E-03
-13.15000E-03,-81.40703E-03,+9.34673374E+00,+15.05025E-03
-13.10000E-03,-82.41206E-03,+9.63567847E+00,+16.05528E-03
-13.05000E-03,-85.30151E-03,+9.74874379E+00,+15.82915E-03
-13.00000E-03,-88.44221E-03,+10.03768852E+00,+14.47236E-03
-12.95000E-03,-89.32161E-03,+10.05025133E+00,+15.87940E-03
-12.90000E-03,-92.46231E-03,+10.05025133E+00,+15.65327E-03
-12.85000E-03,-92.46231E-03,+10.35175887E+00,+15.07538E-03
