# Converted file from inputfile Messung_4.CHN
# MCA number or Detector number: 1
# Segment number (set to 1 in UMCBI): 1
# ASCII seconds of start time: 12340
# Real Time (s): 120.000
# Live Time (s) : 119.600
# Start Date (DDMMMYY): 10JAN00
# Start time (HHMM): 2055
# Channel offset of data: 0
# Number of channels (length of data): 1024

# Data: 

0 	 0
1 	 0
2 	 0
3 	 0
4 	 0
5 	 0
6 	 0
7 	 0
8 	 4
9 	 12
10 	 34
11 	 79
12 	 91
13 	 98
14 	 97
15 	 113
16 	 131
17 	 130
18 	 123
19 	 98
20 	 147
21 	 125
22 	 106
23 	 121
24 	 124
25 	 134
26 	 124
27 	 134
28 	 131
29 	 147
30 	 135
31 	 127
32 	 129
33 	 136
34 	 123
35 	 145
36 	 131
37 	 130
38 	 130
39 	 154
40 	 151
41 	 148
42 	 155
43 	 139
44 	 152
45 	 146
46 	 169
47 	 175
48 	 156
49 	 156
50 	 171
51 	 165
52 	 158
53 	 158
54 	 166
55 	 168
56 	 159
57 	 159
58 	 177
59 	 160
60 	 169
61 	 182
62 	 175
63 	 156
64 	 189
65 	 206
66 	 180
67 	 201
68 	 184
69 	 159
70 	 169
71 	 187
72 	 197
73 	 182
74 	 200
75 	 227
76 	 183
77 	 201
78 	 190
79 	 220
80 	 236
81 	 212
82 	 210
83 	 218
84 	 209
85 	 203
86 	 204
87 	 205
88 	 198
89 	 215
90 	 202
91 	 192
92 	 193
93 	 186
94 	 187
95 	 191
96 	 177
97 	 179
98 	 209
99 	 206
100 	 191
101 	 183
102 	 180
103 	 179
104 	 194
105 	 171
106 	 182
107 	 206
108 	 176
109 	 184
110 	 162
111 	 176
112 	 170
113 	 173
114 	 190
115 	 186
116 	 166
117 	 177
118 	 180
119 	 187
120 	 159
121 	 162
122 	 181
123 	 183
124 	 192
125 	 145
126 	 170
127 	 193
128 	 181
129 	 172
130 	 170
131 	 175
132 	 177
133 	 158
134 	 171
135 	 169
136 	 148
137 	 152
138 	 177
139 	 156
140 	 149
141 	 185
142 	 166
143 	 163
144 	 166
145 	 185
146 	 167
147 	 162
148 	 146
149 	 163
150 	 149
151 	 136
152 	 160
153 	 186
154 	 156
155 	 166
156 	 162
157 	 161
158 	 140
159 	 177
160 	 140
161 	 177
162 	 162
163 	 157
164 	 166
165 	 176
166 	 162
167 	 150
168 	 153
169 	 162
170 	 161
171 	 173
172 	 172
173 	 201
174 	 172
175 	 181
176 	 161
177 	 168
178 	 160
179 	 167
180 	 204
181 	 169
182 	 187
183 	 189
184 	 175
185 	 189
186 	 175
187 	 175
188 	 158
189 	 197
190 	 159
191 	 160
192 	 177
193 	 158
194 	 164
195 	 140
196 	 145
197 	 131
198 	 104
199 	 104
200 	 112
201 	 124
202 	 110
203 	 90
204 	 92
205 	 94
206 	 90
207 	 80
208 	 92
209 	 61
210 	 78
211 	 73
212 	 62
213 	 53
214 	 68
215 	 75
216 	 68
217 	 66
218 	 52
219 	 67
220 	 59
221 	 46
222 	 45
223 	 52
224 	 56
225 	 63
226 	 60
227 	 53
228 	 66
229 	 58
230 	 60
231 	 56
232 	 49
233 	 58
234 	 51
235 	 63
236 	 59
237 	 59
238 	 59
239 	 56
240 	 52
241 	 64
242 	 48
243 	 50
244 	 69
245 	 56
246 	 51
247 	 58
248 	 52
249 	 60
250 	 86
251 	 69
252 	 94
253 	 82
254 	 91
255 	 98
256 	 105
257 	 105
258 	 109
259 	 127
260 	 190
261 	 177
262 	 209
263 	 253
264 	 314
265 	 395
266 	 424
267 	 529
268 	 593
269 	 670
270 	 696
271 	 803
272 	 838
273 	 906
274 	 1061
275 	 1137
276 	 1203
277 	 1261
278 	 1308
279 	 1270
280 	 1279
281 	 1262
282 	 1225
283 	 1181
284 	 1162
285 	 1125
286 	 1056
287 	 965
288 	 914
289 	 759
290 	 687
291 	 590
292 	 531
293 	 406
294 	 321
295 	 285
296 	 264
297 	 176
298 	 137
299 	 112
300 	 93
301 	 75
302 	 46
303 	 30
304 	 24
305 	 20
306 	 13
307 	 11
308 	 7
309 	 7
310 	 5
311 	 3
312 	 5
313 	 2
314 	 4
315 	 1
316 	 1
317 	 0
318 	 1
319 	 4
320 	 1
321 	 1
322 	 1
323 	 0
324 	 1
325 	 2
