# Converted file from inputfile Messung_10.CHN
# MCA number or Detector number: 1
# Segment number (set to 1 in UMCBI): 1
# ASCII seconds of start time: 13618
# Real Time (s): 120.000
# Live Time (s) : 119.640
# Start Date (DDMMMYY): 10JAN00
# Start time (HHMM): 2127
# Channel offset of data: 0
# Number of channels (length of data): 1024

# Data: 

0 	 0
1 	 2
2 	 0
3 	 0
4 	 0
5 	 0
6 	 0
7 	 0
8 	 3
9 	 13
10 	 48
11 	 72
12 	 80
13 	 80
14 	 109
15 	 99
16 	 107
17 	 99
18 	 127
19 	 135
20 	 117
21 	 129
22 	 127
23 	 111
24 	 111
25 	 133
26 	 128
27 	 125
28 	 117
29 	 126
30 	 127
31 	 141
32 	 120
33 	 144
34 	 127
35 	 119
36 	 160
37 	 122
38 	 128
39 	 150
40 	 133
41 	 129
42 	 121
43 	 137
44 	 134
45 	 145
46 	 196
47 	 149
48 	 178
49 	 149
50 	 178
51 	 168
52 	 172
53 	 169
54 	 148
55 	 171
56 	 183
57 	 162
58 	 163
59 	 157
60 	 172
61 	 196
62 	 162
63 	 187
64 	 201
65 	 197
66 	 166
67 	 184
68 	 179
69 	 159
70 	 148
71 	 198
72 	 185
73 	 213
74 	 205
75 	 188
76 	 203
77 	 204
78 	 221
79 	 199
80 	 226
81 	 210
82 	 195
83 	 225
84 	 196
85 	 238
86 	 214
87 	 232
88 	 214
89 	 196
90 	 204
91 	 208
92 	 203
93 	 184
94 	 198
95 	 200
96 	 207
97 	 207
98 	 190
99 	 195
100 	 226
101 	 184
102 	 182
103 	 205
104 	 197
105 	 197
106 	 202
107 	 186
108 	 174
109 	 152
110 	 183
111 	 178
112 	 165
113 	 188
114 	 195
115 	 183
116 	 177
117 	 180
118 	 181
119 	 166
120 	 187
121 	 155
122 	 180
123 	 176
124 	 161
125 	 179
126 	 175
127 	 164
128 	 179
129 	 173
130 	 188
131 	 159
132 	 155
133 	 191
134 	 177
135 	 177
136 	 156
137 	 143
138 	 189
139 	 172
140 	 159
141 	 169
142 	 151
143 	 157
144 	 179
145 	 155
146 	 194
147 	 167
148 	 161
149 	 171
150 	 155
151 	 176
152 	 160
153 	 146
154 	 174
155 	 169
156 	 163
157 	 154
158 	 139
159 	 146
160 	 174
161 	 175
162 	 153
163 	 162
164 	 174
165 	 153
166 	 164
167 	 169
168 	 160
169 	 165
170 	 170
171 	 159
172 	 180
173 	 157
174 	 186
175 	 182
176 	 181
177 	 172
178 	 172
179 	 150
180 	 180
181 	 194
182 	 182
183 	 201
184 	 146
185 	 167
186 	 191
187 	 154
188 	 171
189 	 180
190 	 169
191 	 189
192 	 154
193 	 184
194 	 145
195 	 165
196 	 152
197 	 116
198 	 127
199 	 127
200 	 121
201 	 107
202 	 119
203 	 106
204 	 91
205 	 108
206 	 103
207 	 91
208 	 80
209 	 88
210 	 79
211 	 84
212 	 67
213 	 64
214 	 82
215 	 60
216 	 73
217 	 65
218 	 60
219 	 53
220 	 60
221 	 65
222 	 54
223 	 53
224 	 58
225 	 60
226 	 52
227 	 60
228 	 58
229 	 54
230 	 46
231 	 46
232 	 50
233 	 66
234 	 53
235 	 50
236 	 58
237 	 55
238 	 45
239 	 40
240 	 53
241 	 46
242 	 58
243 	 55
244 	 47
245 	 50
246 	 51
247 	 52
248 	 72
249 	 60
250 	 62
251 	 50
252 	 81
253 	 69
254 	 72
255 	 81
256 	 84
257 	 95
258 	 112
259 	 137
260 	 170
261 	 173
262 	 202
263 	 264
264 	 270
265 	 341
266 	 389
267 	 445
268 	 496
269 	 619
270 	 667
271 	 786
272 	 834
273 	 873
274 	 1046
275 	 1036
276 	 1163
277 	 1209
278 	 1273
279 	 1291
280 	 1294
281 	 1291
282 	 1285
283 	 1220
284 	 1186
285 	 1161
286 	 1046
287 	 978
288 	 822
289 	 774
290 	 606
291 	 577
292 	 556
293 	 477
294 	 385
295 	 329
296 	 254
297 	 198
298 	 170
299 	 141
300 	 102
301 	 79
302 	 54
303 	 39
304 	 40
305 	 39
306 	 16
307 	 17
308 	 10
309 	 5
310 	 5
311 	 4
312 	 0
313 	 2
314 	 0
315 	 0
316 	 1
317 	 1
318 	 0
319 	 3
320 	 1
321 	 3
322 	 0
323 	 1
324 	 1
325 	 3
326 	 1
327 	 1
328 	 1
329 	 1
330 	 1
331 	 1
332 	 0
333 	 2
334 	 1
335 	 2
336 	 0
337 	 2
338 	 2
339 	 2
340 	 4
341 	 0
342 	 1
343 	 0
344 	 1
345 	 0
346 	 1
347 	 3
348 	 1
349 	 2
350 	 2
351 	 2
352 	 0
353 	 1
354 	 0
355 	 0
356 	 0
357 	 2
358 	 1
359 	 0
360 	 2
361 	 0
362 	 2
363 	 1
364 	 1
365 	 0
366 	 2
367 	 0
368 	 1
369 	 0
370 	 2
371 	 0
372 	 2
373 	 2
374 	 0
375 	 0
376 	 0
377 	 0
378 	 1
379 	 1
380 	 2
381 	 1
382 	 1
383 	 0
384 	 1
385 	 1
386 	 1
387 	 0
388 	 0
389 	 0
390 	 0
391 	 0
392 	 0
393 	 2
394 	 0
395 	 0
396 	 1
397 	 2
398 	 1
399 	 1
400 	 2
401 	 0
402 	 1
403 	 2
404 	 0
405 	 1
406 	 2
407 	 1
408 	 1
409 	 3
410 	 1
411 	 1
412 	 0
413 	 2
414 	 1
415 	 1
416 	 0
417 	 2
418 	 1
419 	 1
420 	 0
421 	 2
422 	 0
423 	 3
424 	 1
425 	 1
426 	 0
427 	 0
428 	 1
429 	 0
430 	 0
431 	 0
432 	 1
433 	 0
434 	 0
435 	 0
436 	 2
437 	 1
438 	 1
439 	 2
440 	 1
441 	 0
442 	 2
443 	 2
444 	 3
445 	 3
446 	 1
447 	 0
448 	 0
449 	 1
450 	 0
451 	 1
452 	 1
453 	 1
454 	 0
455 	 4
456 	 0
457 	 1
458 	 1
459 	 1
460 	 0
461 	 3
462 	 1
463 	 0
464 	 0
465 	 3
466 	 0
467 	 0
468 	 1
469 	 0
470 	 2
471 	 0
472 	 0
473 	 0
474 	 1
475 	 1
476 	 0
477 	 0
478 	 1
479 	 1
480 	 1
481 	 1
482 	 1
483 	 2
484 	 1
485 	 0
486 	 0
487 	 0
488 	 0
489 	 1
490 	 1
491 	 1
492 	 0
493 	 0
494 	 0
495 	 0
496 	 0
497 	 0
498 	 0
499 	 1
500 	 1
501 	 0
502 	 0
503 	 0
504 	 0
505 	 0
506 	 0
507 	 0
508 	 0
509 	 0
510 	 1
511 	 0
512 	 0
513 	 0
514 	 0
515 	 0
516 	 1
517 	 0
518 	 0
519 	 0
520 	 0
521 	 0
522 	 1
523 	 0
524 	 0
525 	 1
526 	 0
527 	 0
528 	 0
529 	 0
530 	 0
531 	 1
532 	 0
533 	 1
534 	 0
535 	 1
536 	 0
537 	 0
538 	 0
539 	 1
540 	 0
541 	 1
542 	 1
543 	 0
544 	 0
545 	 1
546 	 0
547 	 0
548 	 0
549 	 0
550 	 0
551 	 0
552 	 0
553 	 1
554 	 0
555 	 0
556 	 0
557 	 1
558 	 2
559 	 0
560 	 0
561 	 0
562 	 0
563 	 1
564 	 0
565 	 0
566 	 0
567 	 0
568 	 0
569 	 2
570 	 0
571 	 1
572 	 1
573 	 1
574 	 0
575 	 0
576 	 0
577 	 1
578 	 0
579 	 1
580 	 0
581 	 1
582 	 0
583 	 0
584 	 2
585 	 1
586 	 2
587 	 2
588 	 2
589 	 2
590 	 2
591 	 1
592 	 1
593 	 3
594 	 0
595 	 1
596 	 2
597 	 1
598 	 1
599 	 1
600 	 1
601 	 1
602 	 1
603 	 0
604 	 0
605 	 0
606 	 0
607 	 0
608 	 0
609 	 0
610 	 2
611 	 1
612 	 0
613 	 2
614 	 1
615 	 2
616 	 2
617 	 1
618 	 0
619 	 0
620 	 0
621 	 1
622 	 1
623 	 0
624 	 0
625 	 0
626 	 0
627 	 0
628 	 0
629 	 0
630 	 0
631 	 0
632 	 1
633 	 0
634 	 0
635 	 1
636 	 0
637 	 1
638 	 0
639 	 0
640 	 0
641 	 1
642 	 0
643 	 0
644 	 0
645 	 0
646 	 1
647 	 0
648 	 0
649 	 1
650 	 0
651 	 0
652 	 0
653 	 0
654 	 0
655 	 0
656 	 0
657 	 0
658 	 0
659 	 0
660 	 0
661 	 1
662 	 2
663 	 0
664 	 1
665 	 0
666 	 0
667 	 0
668 	 0
669 	 0
670 	 0
671 	 0
672 	 0
673 	 0
674 	 0
675 	 0
676 	 0
677 	 0
678 	 0
679 	 1
680 	 0
681 	 0
682 	 0
683 	 0
684 	 0
685 	 0
686 	 0
687 	 0
688 	 0
689 	 1
690 	 0
691 	 2
692 	 0
693 	 0
694 	 1
695 	 0
696 	 0
697 	 1
698 	 0
699 	 0
700 	 0
701 	 0
702 	 0
703 	 0
704 	 0
705 	 0
706 	 0
707 	 0
708 	 0
709 	 1
710 	 0
711 	 0
712 	 1
713 	 0
714 	 0
715 	 0
716 	 0
717 	 0
718 	 1
719 	 0
720 	 0
721 	 0
722 	 0
723 	 1
724 	 0
725 	 0
726 	 0
727 	 0
728 	 0
729 	 0
730 	 0
731 	 0
732 	 0
733 	 0
734 	 0
735 	 0
736 	 0
737 	 0
738 	 0
739 	 0
740 	 0
741 	 0
742 	 0
743 	 0
744 	 0
745 	 0
746 	 0
747 	 0
748 	 0
749 	 0
750 	 0
751 	 0
752 	 0
753 	 0
754 	 0
755 	 0
756 	 0
757 	 0
758 	 0
759 	 0
760 	 0
761 	 0
762 	 0
763 	 0
764 	 0
765 	 0
766 	 0
767 	 0
768 	 0
769 	 0
770 	 1
771 	 0
772 	 0
773 	 0
774 	 0
775 	 0
776 	 0
777 	 0
778 	 0
779 	 0
780 	 0
781 	 0
782 	 0
783 	 1
784 	 0
785 	 0
786 	 0
787 	 0
788 	 0
789 	 0
790 	 0
791 	 0
792 	 0
793 	 0
794 	 0
795 	 1
796 	 0
797 	 0
798 	 0
799 	 0
800 	 0
801 	 0
802 	 0
803 	 0
804 	 0
805 	 0
806 	 0
807 	 0
808 	 0
809 	 1
810 	 0
811 	 0
812 	 0
813 	 0
814 	 0
815 	 0
816 	 0
817 	 0
818 	 0
819 	 0
820 	 0
821 	 1
822 	 0
823 	 0
824 	 0
825 	 0
826 	 0
827 	 0
828 	 1
829 	 0
830 	 0
831 	 0
832 	 0
