x-axis,1,2
second,Volt,Volt
-5.000000E-03,+979.899E-06,-2.412060E-03
-4.995000E-03,-1.582915E-03,+0.0E+00
-4.990000E-03,-2.185930E-03,+0.0E+00
-4.985000E-03,-3.994975E-03,+753.769E-06
-4.980000E-03,+0.0E+00,+1.206030E-03
-4.975000E-03,-6.407035E-03,+3.994975E-03
-4.970000E-03,-4.597990E-03,+4.597990E-03
-4.965000E-03,-6.407035E-03,+4.824121E-03
-4.960000E-03,-6.783920E-03,+6.783920E-03
-4.955000E-03,-8.819095E-03,+7.236181E-03
-4.950000E-03,-8.592965E-03,+8.216080E-03
-4.945000E-03,-11.608040E-03,+10.025126E-03
-4.940000E-03,-10.025126E-03,+9.798995E-03
-4.935000E-03,-10.402010E-03,+10.025126E-03
-4.930000E-03,-13.869347E-03,+13.040201E-03
-4.925000E-03,-14.472362E-03,+12.437186E-03
-4.920000E-03,-16.281407E-03,+13.417085E-03
-4.915000E-03,-15.678392E-03,+15.226130E-03
-4.910000E-03,-14.472362E-03,+15.829146E-03
-4.905000E-03,-18.467336E-03,+16.884422E-03
-4.900000E-03,-16.884422E-03,+16.055276E-03
-4.895000E-03,-15.678392E-03,+16.432161E-03
-4.890000E-03,-19.447236E-03,+17.035176E-03
-4.885000E-03,-20.502512E-03,+18.844221E-03
-4.880000E-03,-20.879397E-03,+20.653266E-03
-4.875000E-03,-22.462311E-03,+21.708542E-03
-4.870000E-03,-21.859296E-03,+21.482412E-03
-4.865000E-03,-24.120603E-03,+22.839196E-03
-4.860000E-03,-25.100502E-03,+23.065326E-03
-4.855000E-03,-24.874372E-03,+22.462311E-03
-4.850000E-03,-25.929648E-03,+24.120603E-03
-4.845000E-03,-28.115578E-03,+24.497487E-03
-4.840000E-03,-27.738693E-03,+24.120603E-03
-4.835000E-03,-27.663316E-03,+24.497487E-03
-4.830000E-03,-29.321608E-03,+26.532663E-03
-4.825000E-03,-27.738693E-03,+25.326633E-03
-4.820000E-03,-30.753769E-03,+26.532663E-03
-4.815000E-03,-29.698492E-03,+26.532663E-03
-4.810000E-03,-34.145728E-03,+26.683417E-03
-4.805000E-03,-29.698492E-03,+28.492462E-03
-4.800000E-03,-31.733668E-03,+28.115578E-03
-4.795000E-03,-28.944723E-03,+28.115578E-03
-4.790000E-03,-29.924623E-03,+28.718593E-03
-4.785000E-03,-32.939698E-03,+29.698492E-03
-4.780000E-03,-31.356784E-03,+28.944723E-03
-4.775000E-03,-32.110552E-03,+28.492462E-03
-4.770000E-03,-32.336683E-03,+27.889447E-03
