# Converted file from inputfile Messung_11.CHN
# MCA number or Detector number: 1
# Segment number (set to 1 in UMCBI): 1
# ASCII seconds of start time: 13621
# Real Time (s): 120.000
# Live Time (s) : 119.680
# Start Date (DDMMMYY): 10JAN00
# Start time (HHMM): 2219
# Channel offset of data: 0
# Number of channels (length of data): 1024

# Data: 

0 	 0
1 	 0
2 	 1
3 	 0
4 	 0
5 	 0
6 	 0
7 	 0
8 	 1
9 	 3
10 	 6
11 	 17
12 	 10
13 	 19
14 	 15
15 	 22
16 	 24
17 	 18
18 	 25
19 	 28
20 	 32
21 	 25
22 	 28
23 	 25
24 	 21
25 	 28
26 	 27
27 	 26
28 	 36
29 	 31
30 	 20
31 	 34
32 	 19
33 	 24
34 	 33
35 	 41
36 	 34
37 	 22
38 	 39
39 	 35
40 	 21
41 	 34
42 	 31
43 	 40
44 	 26
45 	 31
46 	 35
47 	 47
48 	 30
49 	 31
50 	 40
51 	 46
52 	 36
53 	 46
54 	 38
55 	 39
56 	 38
57 	 35
58 	 31
59 	 39
60 	 42
61 	 47
62 	 43
63 	 43
64 	 44
65 	 38
66 	 37
67 	 42
68 	 39
69 	 57
70 	 49
71 	 43
72 	 37
73 	 42
74 	 42
75 	 56
76 	 44
77 	 54
78 	 57
79 	 49
80 	 41
81 	 55
82 	 58
83 	 51
84 	 50
85 	 56
86 	 45
87 	 48
88 	 55
89 	 50
90 	 52
91 	 51
92 	 45
93 	 38
94 	 32
95 	 48
96 	 41
97 	 37
98 	 41
99 	 45
100 	 49
101 	 42
102 	 44
103 	 40
104 	 38
105 	 36
106 	 45
107 	 42
108 	 42
109 	 42
110 	 28
111 	 33
112 	 44
113 	 48
114 	 30
115 	 32
116 	 40
117 	 31
118 	 27
119 	 28
120 	 34
121 	 43
122 	 45
123 	 31
124 	 42
125 	 32
126 	 36
127 	 30
128 	 37
129 	 37
130 	 33
131 	 33
132 	 45
133 	 34
134 	 39
135 	 38
136 	 30
137 	 31
138 	 27
139 	 27
140 	 35
141 	 28
142 	 38
143 	 38
144 	 41
145 	 31
146 	 31
147 	 38
148 	 33
149 	 29
150 	 29
151 	 27
152 	 41
153 	 32
154 	 25
155 	 38
156 	 34
157 	 30
158 	 26
159 	 25
160 	 33
161 	 34
162 	 34
163 	 34
164 	 26
165 	 34
166 	 28
167 	 28
168 	 38
169 	 39
170 	 32
171 	 36
172 	 30
173 	 32
174 	 39
175 	 27
176 	 32
177 	 34
178 	 30
179 	 42
180 	 28
181 	 17
182 	 22
183 	 31
184 	 30
185 	 37
186 	 44
187 	 36
188 	 25
189 	 38
190 	 25
191 	 24
192 	 20
193 	 28
194 	 25
195 	 22
196 	 15
197 	 21
198 	 24
199 	 25
200 	 17
201 	 18
202 	 21
203 	 16
204 	 17
205 	 15
206 	 17
207 	 12
208 	 10
209 	 23
210 	 11
211 	 17
212 	 15
213 	 13
214 	 11
215 	 12
216 	 18
217 	 16
218 	 13
219 	 15
220 	 9
221 	 12
222 	 11
223 	 16
224 	 14
225 	 12
226 	 8
227 	 12
228 	 14
229 	 12
230 	 16
231 	 13
232 	 8
233 	 10
234 	 8
235 	 14
236 	 13
237 	 7
238 	 11
239 	 13
240 	 15
241 	 15
242 	 13
243 	 11
244 	 10
245 	 12
246 	 13
247 	 17
248 	 12
249 	 10
250 	 8
251 	 17
252 	 12
253 	 12
254 	 16
255 	 12
256 	 20
257 	 31
258 	 27
259 	 26
260 	 30
261 	 45
262 	 46
263 	 45
264 	 75
265 	 69
266 	 75
267 	 92
268 	 106
269 	 116
270 	 131
271 	 141
272 	 132
273 	 154
274 	 196
275 	 161
276 	 206
277 	 194
278 	 212
279 	 232
280 	 188
281 	 209
282 	 195
283 	 188
284 	 182
285 	 172
286 	 149
287 	 158
288 	 138
289 	 102
290 	 91
291 	 100
292 	 65
293 	 79
294 	 69
295 	 35
296 	 28
297 	 28
298 	 20
299 	 20
300 	 18
301 	 9
302 	 8
303 	 11
304 	 3
305 	 7
306 	 2
307 	 3
308 	 1
309 	 1
310 	 4
311 	 0
312 	 2
313 	 3
314 	 0
315 	 0
316 	 4
317 	 0
318 	 1
319 	 2
320 	 1
321 	 0
322 	 2
323 	 0
324 	 0
325 	 0
326 	 3
327 	 3
